Name,Address,Genre,Business Hours,Number of Seats,Phone Number,URL
丸藤 大通店,岩手県 盛岡市 大通 2丁目7-28,洋菓子,"営業時間
10:00～19:00
日曜営業
定休日
毎週火曜日・元日
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3005390/
松尾餅店,岩手県 盛岡市 青山 2-12-20,和菓子,"営業時間
7:00～売切次第終了
定休日
日曜日
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3008259/
炉何煎,岩手県 盛岡市 仙北 2-10-13,和菓子,"営業時間
8:30～18:00
日曜営業
定休日
無休
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3008168/
京都宇治式部郷 パルクアベニュー川徳店,岩手県 盛岡市 菜園 1-10-1 パルクアベニューカワトク  B1F,和菓子,"営業時間
10:00～19:00
定休日
年中無休(1月1日のみ休み)
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3006843/
モロゾフ パルクアベニュー川徳店,岩手県 盛岡市 菜園 1-10-1 パルクアベニューカワトク  B1F,洋菓子,"営業時間
10:00～19:00
定休日
年中無休(1月1日のみ休み)
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3006833/
七福や,岩手県 盛岡市 大館町 24-75,和菓子,"営業時間
5:00～18:00※売切れ次第終了
日曜営業
定休日
月曜日
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3001431/
一心堂,岩手県 盛岡市 南大通 3-9-45,大福、和菓子,"営業時間
9:30～17:30
定休日
日曜日・祝日
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3009557/
むかしたいやき ami,岩手県 盛岡市 向中野 2-47-1,たい焼き・大判焼き,"営業時間
10:00～15:00
定休日
土曜日・日曜日・祝日
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3009814/
菓子工房いざわ,岩手県 盛岡市 手代森 14-16-21,和菓子、洋菓子,"営業時間
7:30～18:00
日曜営業
定休日
不定休
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。","
                    （カウンターでの販売のみ）
                  ",,https://tabelog.com/iwate/A0301/A030101/3005781/
ユーハイム  川徳,岩手県 盛岡市 菜園  1-10-1,洋菓子,"営業時間
10:00～19:00
日曜営業
定休日
無休
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3005653/
温泉ジェラート,岩手県 盛岡市 下田 字生出893-11 ユートランド姫神 中庭,ジェラート・アイスクリーム,"営業時間
［水～日］
11:00～18:00
※なくなり次第閉店
日曜営業
定休日
月曜・火曜
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。","
                    （店舗外にテーブル席、椅子あり）
                  ",,https://tabelog.com/iwate/A0301/A030101/3011680/
あかねや,岩手県 盛岡市 西青山 2-18-48,和菓子,"営業時間
10:00～19:00
定休日
第１第３日曜
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3001346/
5858,岩手県 盛岡市 盛岡駅前通 1-44 フェザンおでんせ館 B1F,洋菓子、和菓子,"営業時間
10:00～21:00
日曜営業
定休日
フェザン定休日に準ずる
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3010741/
小岩井農場,岩手県 盛岡市 盛岡駅前通 1-44 盛岡駅ビル フェザン  おでんせ館 1F お土産・食品エリア,ジェラート・アイスクリーム、洋菓子,,,,https://tabelog.com/iwate/A0301/A030101/3011291/
カンテボーレ 盛岡南店,岩手県 盛岡市 本宮 7-1-1 イオンモール盛岡南  1F,パン,"営業時間
7:00～22:00
日曜営業
定休日
年中無休
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3006566/
es.strawberry..,岩手県 盛岡市 中央通 り1-9-11 CUBE映画館通りビル B1F,スイーツ、サンドイッチ,"営業時間
［月～金］
16:00～19:00
［土・日］
11:00～18:00
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3011352/
パン工場 イオン盛岡店,岩手県 盛岡市 前潟 4-7-1 イオン盛岡店 1F,パン、サンドイッチ,"営業時間
7:00～23:00
日曜営業
定休日
無休
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3008210/
パンのふじわら,岩手県 盛岡市 天神町 9-23,パン,"営業時間
7:00～17:00
定休日
土日祝日
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3008082/
チーズケーキのチロル 盛岡駅ビルフェザン店,岩手県 盛岡市 盛岡駅前通 1-44 フェザン南館1F おでんせ館,洋菓子,"営業時間
9:00～20:30
日曜営業
定休日
不定休(フェザンに準ずる)
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3009851/
マムズオーブン,岩手県 盛岡市 長田町 15-33,パン,"営業時間
11:00～18:30
定休日
月曜日、火曜日、日曜日
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3007432/
CANAAN,岩手県 盛岡市 緑が丘 4-1-50 アネックスカワトク  1F,パン、サンドイッチ,"営業時間
10:00～19:00
アネックスカワトクに準ずる
日曜営業
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3011403/
コシニール 上堂店,岩手県 盛岡市 上堂 1-2-5 マッハランド,パン,"営業時間
11:00～21:00
日曜営業
定休日
無休
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3009456/
乃が美はなれ 盛岡駅前販売店,岩手県 盛岡市 盛岡駅前通 15-17,パン,"営業時間
[月～土・日・祝]
10：00　OPEN
18：00　CLOSE
日曜営業
定休日
年始のみ　※毎年日数は変更します",,,https://tabelog.com/iwate/A0301/A030101/3010679/
パンクック,岩手県 盛岡市 本町通 2-5-6,パン,"営業時間
[月・水・木・金・土]
8:00～18:00
[日・祝]
9:00～17:00
日曜営業
定休日
火曜日",,,https://tabelog.com/iwate/A0301/A030101/3010801/
ベーカリー ゆうあい,岩手県 盛岡市 永井 12-10 盛岡友愛病院 西棟 1F,パン,"営業時間
10:00～15:30
定休日
土曜日・日曜日・祝日
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3008520/
スリーブレッド,岩手県 盛岡市 本町通 2-9-13,パン,"営業時間
[木・金・土]
12:00～
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3010953/
パン工場 イオンスーパーセンター盛岡渋民店,岩手県 盛岡市 玉山 区渋民字鵜飼20-1 イオンスーパーセンター盛岡渋民,パン,"営業時間
9:00～21:00
日曜営業
定休日
無休
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3008141/
銀座 に志かわ 盛岡店,岩手県 盛岡市 向中野 3-18-27 プティ・アントルポ 1F,パン,"営業時間
10:00～18:00(売り切れ次第終了)
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3011026/
ボングー ユニバース鉈屋町店,岩手県 盛岡市 鉈屋町 11-8,パン,"営業時間
10:00～24:00
定休日
元日
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3010519/
生はちみつ食パン ローズメイ 盛岡店,岩手県 盛岡市 本宮 4-1-10,パン,"営業時間
10:00～18:00
日曜営業
定休日
水曜日
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3011846/
ブロートガーデン 神子田朝市店,岩手県 盛岡市 神子田町 20-3,パン,,,,https://tabelog.com/iwate/A0301/A030101/3010933/
あじまん ビックハウス上盛岡店,岩手県 盛岡市 北山 1-9-20,パン,"営業時間
10:00～18:00
日曜営業
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3009599/
無添加パン生地工房 ナチュール,岩手県 盛岡市 津志田 14-38-4,パン,"営業時間
9:30～18:00
日曜営業
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。","
                    （10席ほど）
                  ",,https://tabelog.com/iwate/A0301/A030101/3010371/
BEN BEN CAFE ＤＣＭ盛南店,岩手県 盛岡市 向中野 7-16-77 2F,ソフトクリーム、パン、肉まん,,,,https://tabelog.com/iwate/A0301/A030101/3012004/
トゥクトゥク ,岩手県 盛岡市 青山 4-45-8,パン,"営業時間
[火〜金]
11:00~19:00
[土]
11:00~18:00
※パンが沢山ある場合、延長営業あり
　
定休日
日曜日、月曜日",,,https://tabelog.com/iwate/A0301/A030101/3010935/
めぐみやベーカリー コープベルフ向中野店,岩手県 盛岡市 向中野 字幅208-1,パン,"営業時間
［月～日］
9:00～22:00
日曜営業
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3012165/
ベーカリー銀河夢,岩手県 盛岡市 紺屋町 7-12,パン,"営業時間
8:00～18:00
定休日
日曜日
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。","
                    （テイクアウトのみ）
                  ",,https://tabelog.com/iwate/A0301/A030101/3005300/
ブロートガーデン,岩手県 盛岡市 北飯岡 3-12-45 レオネクストモルゲンソンネ 1F,パン、洋菓子,"営業時間
10:00～17:00
定休日
日曜日、月曜日、火曜日、水曜日、木曜日、金曜日
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,,https://tabelog.com/iwate/A0301/A030101/3007952/
The BAKER,岩手県 盛岡市 中ノ橋通 1-9,パン,,,,https://tabelog.com/iwate/A0301/A030101/3011999/
サブール,岩手県 盛岡市 本町通 1-5-36,パン,"営業時間
[水・木・金・土・日]
10:00～17:00(なくなり次第終了)
日曜営業
定休日
月曜日・火曜日
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。","
                    （テイクアウトのみ）
                  ",,https://tabelog.com/iwate/A0301/A030101/3006226/
OWL,岩手県 盛岡市 みたけ 3-29-18,パン、ジェラート・アイスクリーム,"営業時間
10:00～18:00
日曜営業
定休日
水曜日
営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",8席,,https://tabelog.com/iwate/A0301/A030101/3008609/
