Title,Make,Model,Year,Vin,Location,Condition,Price,Average Market Price,Main Image,Options,Mileage,Trim,Color,Body Type,Fuel Type,Engine,Drive Train,City Fuel Economy,Highway Fuel Economy,Combined Fuel Economy,Dealer Name,Dealer City,Dealer State,Dealer Zip,Dealer Rating,Dealer Phone,URL,Status,Scraped Date
Genesis G80,Genesis,G80,2023,KMTGE4S19PU004727,,Certified,48986,62015.0,https://images.autotrader.com/hn/c/0da818e3155a41af87f0bd076dd86c86.jpg,"Interiorcolor = [Interior Color: White]
Milerange = [Mile Range: 282 EV Mile Range]
Transmission = [Transmission: Single-Speed]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Electric]
Engine = [Engine: Electric]
Drivetype = [Drive Type: All Wheel Drive]
Range = [RANGE: 282 EV Mile Range]
Mileage = [Miles: 2,926]","2,926",,Makalu Gray,SEDAN,Electric,Electric,All wheel drive,,,,Gregory Hyundai,Highland Park,IL,60035,4.8,,https://www.autotrader.com/cars-for-sale/vehicle/694459997,Great,2024-04-19 122958
Genesis GV80 2.5T w/ Advanced Package,Genesis,GV80,2023,KMUHBDSB9PU108958,,Used,48982,48020.0,https://images.autotrader.com/hn/c/c1ff9781401e467e959ee07915a2f5bc.jpg,"Interiorcolor = [Interior Color: Unavail]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Silver]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 20 City / 24 Highway]
Engine = [Engine: 4-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 28,544]","28,544",GENGV80|2.5T,Savile Silver,SUV,Gasoline,4-Cylinder Turbo,All wheel drive,20,24,,Norman Hyundai,Norman,OK,73069,4.2,4052924896,https://www.autotrader.com/cars-for-sale/vehicle/709766372,Good,2024-04-19 122958
Genesis GV70 2.5T w/ Select Package,Genesis,GV70,2024,5NMMADTB5RH014704,,Used,48950,,,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Silver]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 22 City / 28 Highway]
Engine = [Engine: 4-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 492]",492,GENGV70|2.5T,Savile Silver,SUV,Gasoline,4-Cylinder Turbo,All wheel drive,22,28,,Genesis of Kennesaw,Kennesaw,GA,30144,4.2,6788928021,https://www.autotrader.com/cars-for-sale/vehicle/711233286,,2024-04-19 122958
Genesis GV70 2.5T w/ Sport Prestige Package,Genesis,GV70,2023,KMUMADTB6PU115169,,Used,48950,44974.0,https://images.autotrader.com/hn/c/0aebe9f6e8a64351a55b20af2fc4c1b4.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 22 City / 28 Highway]
Engine = [Engine: 4-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 15,397]","15,397",GENGV70|2.5T,Melbourne Gray,SUV,Gasoline,4-Cylinder Turbo,All wheel drive,22,28,,Poquet Auto Sales,Golden Valley,MN,55422,5.0,6125044634,https://www.autotrader.com/cars-for-sale/vehicle/712206416,,2024-04-19 122958
Genesis G70 3.3T w/ Sport Prestige Package,Genesis,G70,2023,KMTG54TE6PU114197,,Used,48950,41271.0,https://images.autotrader.com/hn/c/eee2e353090b4d08b7b577d384dd68fd.jpg,"Interiorcolor = [Interior Color: Gray]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 17 City / 26 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 2,222]","2,222",GENG70|3.3T,Verbier White,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,17,26,,Dean Team Hyundai,Ballwin,MO,63011,4.5,6365529808,https://www.autotrader.com/cars-for-sale/vehicle/702492843,,2024-04-19 122958
Genesis GV70 2.5T w/ Sport Prestige Package,Genesis,GV70,2024,5NMMADTB1RH004610,,Used,48950,,https://images.autotrader.com/hn/c/cae6bfe8bab7484c8238996f2be34a55.jpg,"Interiorcolor = [Interior Color: Blue]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Silver]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 22 City / 28 Highway]
Engine = [Engine: 4-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 365]",365,GENGV70|2.5T,Savile Silver,SUV,Gasoline,4-Cylinder Turbo,All wheel drive,22,28,,eCarOne,Plano,TX,75093,4.9,8178560093,https://www.autotrader.com/cars-for-sale/vehicle/710684365,,2024-04-19 122958
Genesis GV80 3.5T w/ Advanced Package 06,Genesis,GV80,2022,KMUHCESC9NU075582,,Used,48950,61577.0,https://images.autotrader.com/hn/c/0b85b1895d4f40ac863fd8e55ed31727.jpg,"Interiorcolor = [Interior Color: Beige]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 18 City / 23 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 36,563]","36,563",GENGV80|3.5T,Himalayan Gray,SUV,Gasoline,6-Cylinder Turbo,All wheel drive,18,23,,eCarOne,Plano,TX,75093,4.9,8178560093,https://www.autotrader.com/cars-for-sale/vehicle/709952085,Great,2024-04-19 122958
Genesis G70 3.3T w/ Sport Prestige Package,Genesis,G70,2023,KMTG54TE6PU128620,,Used,48950,41355.0,https://images.autotrader.com/hn/c/618f9aa0c42940d3a557382d7861d244.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 17 City / 26 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 3,015]","3,015",GENG70|3.3T,Uyuni White,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,17,26,,Dean Team Hyundai,Ballwin,MO,63011,4.5,6365529808,https://www.autotrader.com/cars-for-sale/vehicle/708272969,,2024-04-19 122958
Genesis G80 2.5T,Genesis,G80,2023,KMTGB4SC1PU190113,,Used,48923,45802.0,https://images.autotrader.com/hn/c/544ad882680a411595b7198b0b76c1ed.jpg,"Interiorcolor = [Interior Color: Beige]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 22 City / 30 Highway]
Engine = [Engine: 4-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 14,869]","14,869",GENG80|2.5T,Vik Black,SEDAN,Gasoline,4-Cylinder Turbo,All wheel drive,22,30,,Beaver Chevrolet,Jacksonville,FL,32207,4.7,9046597402,https://www.autotrader.com/cars-for-sale/vehicle/709965398,,2024-04-19 122958
Genesis GV80 3.5T Advanced +,Genesis,GV80,2021,KMUHCESC6MU069012,,Used,48914,45833.0,https://images.autotrader.com/hn/c/f13c9d252b454a21b090ef1bef9c8c85.jpg,"Interiorcolor = [Interior Color: Unavail]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 18 City / 23 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 35,721]","35,721",GENGV80|3.5T Advanced +,Himalayan Gray,SUV,Gasoline,6-Cylinder Turbo,All wheel drive,18,23,,Chuck Stevens Dodge Chrysler Jeep,Bay Minette,AL,36507,4.4,18773753212,https://www.autotrader.com/cars-for-sale/vehicle/709116043,,2024-04-19 122958
Genesis G70 3.3T w/ Sport Prestige Package,Genesis,G70,2023,KMTG54TE7PU122079,,Certified,48905,40713.0,https://images.autotrader.com/hn/c/86d8b6f299d642eabbf93e353fd797d5.jpg,"Interiorcolor = [Interior Color: Gray]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Blue]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 17 City / 26 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 5,246]","5,246",GENG70|3.3T,Capri Blue,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,17,26,,Genesis of Amherst,Amherst,NY,14226,3.9,7164277546,https://www.autotrader.com/cars-for-sale/vehicle/710752734,,2024-04-19 122958
Genesis G80 2.5T w/ Sport Prestige Package,Genesis,G80,2023,KMTGA4SC9PU144001,,Used,48901,45851.0,https://images.autotrader.com/hn/c/7e7aa10934f74fb090c61125a4bda9b0.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Silver]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 22 City / 32 Highway]
Engine = [Engine: 4-Cylinder Turbo]
Drivetype = [Drive Type: 2 Wheel Drive - Rear]
Mileage = [Miles: 5,484]","5,484",GENG80|2.5T,Siberian Ice,SEDAN,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,22,32,,Mercedes-Benz of Lafayette,Lafayette,LA,70503,4.7,3377353809,https://www.autotrader.com/cars-for-sale/vehicle/712369819,,2024-04-19 122958
Genesis GV80 2.5T,Genesis,GV80,2022,KMUHBDSB5NU079746,,Used,48900,45465.0,https://images.autotrader.com/hn/c/9eaf8f901215413cb68c658bfdeb32c3.jpg,"Interiorcolor = [Interior Color: Unavail]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 21 City / 25 Highway]
Engine = [Engine: 4-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 28,523]","28,523",GENGV80|2.5T,Himalayan Gray,SUV,Gasoline,4-Cylinder Turbo,All wheel drive,21,25,,Fort Mill Hyundai,Fort Mill,SC,29708,4.7,8036503752,https://www.autotrader.com/cars-for-sale/vehicle/712383095,,2024-04-19 122958
Genesis G80,Genesis,G80,2023,KMTGE4S19PU005523,,Used,48900,60420.0,https://images.autotrader.com/hn/c/d67e531399024d63b5016bbc15c213c3.jpg,"Interiorcolor = [Interior Color: Black]
Milerange = [Mile Range: 282 EV Mile Range]
Transmission = [Transmission: Single-Speed]
Color = [Exterior Color: Silver]
Fueltype = [Fuel Type: Electric]
Engine = [Engine: Electric]
Drivetype = [Drive Type: All Wheel Drive]
Range = [RANGE: 282 EV Mile Range]
Mileage = [Miles: 8,005]","8,005",,Savile Silver,SEDAN,Electric,Electric,All wheel drive,,,,Fred Anderson Genesis of Greer,Greer,SC,29651,4.5,8648744087,https://www.autotrader.com/cars-for-sale/vehicle/701090813,Great,2024-04-19 122958
Genesis G80 2.5T,Genesis,G80,2023,KMTGB4SC4PU180904,,Used,48899,44740.0,https://images.autotrader.com/hn/c/59a24f8100ec4b53bc819627fcd36db0.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 22 City / 32 Highway]
Engine = [Engine: 4-Cylinder Turbo]
Drivetype = [Drive Type: 2 Wheel Drive - Rear]
Mileage = [Miles: 30]",30,GENG80|2.5T,Alta White,SEDAN,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,22,32,,Genesis of Norman,Norman,OK,73069,4.1,4054165267,https://www.autotrader.com/cars-for-sale/vehicle/711930822,,2024-04-19 122958
Genesis GV80 3.5T w/ Advanced Package 06,Genesis,GV80,2022,KMUHCESC6NU078505,,Used,48890,48373.0,https://images.autotrader.com/hn/c/21effca850ae4dabbf5ba3818ed997fa.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 18 City / 23 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 40,108]","40,108",GENGV80|3.5T,Himalayan Gray,SUV,Gasoline,6-Cylinder Turbo,All wheel drive,18,23,,Jenkins Hyundai of Leesburg,Leesburg,FL,34788,4.8,3525712519,https://www.autotrader.com/cars-for-sale/vehicle/696649867,Good,2024-04-19 122958
Genesis G90 3.3T Premium,Genesis,G90,2022,KMTF34PA3NU093105,,Used,48888,48320.0,https://images.autotrader.com/hn/c/ed745858488445c28d09679be0068d66.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 17 City / 24 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 38,539]","38,539",GENG90|3.3T Premium,Uyuni White,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,17,24,,Unique Auto Mall,South Amboy,NJ,08879,4.3,7328380831,https://www.autotrader.com/cars-for-sale/vehicle/709042052,Good,2024-04-19 122958
Genesis G80,Genesis,G80,2023,KMTGE4S14PU005848,,Certified,48888,61148.0,https://images.autotrader.com/hn/c/5330300d76e146969f756782c6952422.jpg,"Interiorcolor = [Interior Color: Black]
Milerange = [Mile Range: 282 EV Mile Range]
Transmission = [Transmission: Single-Speed]
Color = [Exterior Color: Green]
Fueltype = [Fuel Type: Electric]
Engine = [Engine: Electric]
Drivetype = [Drive Type: All Wheel Drive]
Range = [RANGE: 282 EV Mile Range]
Mileage = [Miles: 4,485]","4,485",,Hallasan Green,SEDAN,Electric,Electric,All wheel drive,,,,Genesis of Spring,Spring,TX,77373,4.6,8338738656,https://www.autotrader.com/cars-for-sale/vehicle/711999053,Great,2024-04-19 122958
Genesis Electrified GV70,Genesis,Electrified GV70,2023,5NMMCET11PH000478,,Certified,48888,58263.0,https://images.autotrader.com/hn/c/a28f0b3a6b8d456e9699b187a24744e3.jpg,"Interiorcolor = [Interior Color: Black]
Milerange = [Mile Range: 236 EV Mile Range]
Transmission = [Transmission: Single-Speed]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Electric]
Engine = [Engine: Electric]
Drivetype = [Drive Type: All Wheel Drive]
Range = [RANGE: 236 EV Mile Range]
Mileage = [Miles: 4,265]","4,265",,Vik Black,SUV,Electric,Electric,All wheel drive,,,,Genesis of Spring,Spring,TX,77373,4.6,8338738656,https://www.autotrader.com/cars-for-sale/vehicle/711999068,Great,2024-04-19 122958
Genesis Electrified GV70,Genesis,Electrified GV70,2023,5NMMCET10PH000746,,Certified,48888,58263.0,https://images.autotrader.com/hn/c/2d1657208f034aefb04b8e7e4c81a30e.jpg,"Interiorcolor = [Interior Color: White]
Milerange = [Mile Range: 236 EV Mile Range]
Transmission = [Transmission: Single-Speed]
Color = [Exterior Color: Black]
Fueltype = [Fuel Type: Electric]
Engine = [Engine: Electric]
Drivetype = [Drive Type: All Wheel Drive]
Range = [RANGE: 236 EV Mile Range]
Mileage = [Miles: 2,139]","2,139",,Vik Black,SUV,Electric,Electric,All wheel drive,,,,Genesis of Spring,Spring,TX,77373,4.6,8338738656,https://www.autotrader.com/cars-for-sale/vehicle/700426982,Great,2024-04-19 122958
Genesis GV60 RWD,Genesis,GV60,2024,KMUKB4SAXRU021974,,Used,48860,,https://images.autotrader.com/hn/c/090a3be5109440b3a3a0d5325e2d083d.jpg,"Interiorcolor = [Interior Color: White]
Milerange = [Mile Range: 264 EV Mile Range]
Transmission = [Transmission: Single-Speed]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Electric]
Engine = [Engine: Electric]
Drivetype = [Drive Type: 2 Wheel Drive - Rear]
Range = [RANGE: 264 EV Mile Range]
Mileage = [Miles: 1,931]","1,931",GENGV60|UNAVAIL,Makalu Gray,SUV,Electric,Electric,2 wheel drive - rear,,,,Coconut Creek Subaru,Coconut Creek,FL,33073,4.6,7542511024,https://www.autotrader.com/cars-for-sale/vehicle/706863018,,2024-04-19 122958
Genesis GV80 3.5T,Genesis,GV80,2021,KMUHCESC2MU060162,,Used,48826,48287.0,https://images.autotrader.com/hn/c/ce19aad33a0d4f8a9d9b8bef6a2ce476.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 18 City / 23 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 33]",33,GENGV80|3.5T,Himalayan Gray,SUV,Gasoline,6-Cylinder Turbo,All wheel drive,18,23,,D-Patrick Online,,,,,8126189709,https://www.autotrader.com/cars-for-sale/vehicle/694312879,Good,2024-04-19 122958
Genesis GV80 3.5T w/ Prestige Package 07,Genesis,GV80,2021,KMUHCESC0MU031288,,Used,48823,45187.0,https://images.autotrader.com/hn/c/6171c36afc3e42da917b195ee79412a4.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Red]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 18 City / 23 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 35,819]","35,819",GENGV80|3.5T,Lima Red,SUV,Gasoline,6-Cylinder Turbo,All wheel drive,18,23,,Banister Nissan of Chesapeake,Chesapeake,VA,23320,4.7,7573924254,https://www.autotrader.com/cars-for-sale/vehicle/710609925,,2024-04-19 122958
Genesis G70 3.3T w/ Sport Prestige Package,Genesis,G70,2023,KMTG54TE7PU133177,,Used,48815,38713.0,https://images.autotrader.com/pictures/model_info/chrome_angularfront_trm/color/white/640/cc_2023GSC030026_01_640_UYH.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 18 City / 27 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: 2 Wheel Drive - Rear]
Mileage = [Miles: 14]",14,GENG70|3.3T,Makalu Gray,SEDAN,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,18,27,,Wallace Genesis,Stuart,FL,34997,4.2,7725105582,https://www.autotrader.com/cars-for-sale/vehicle/706210383,,2024-04-19 122958
Genesis G70 3.3T w/ Sport Prestige Package,Genesis,G70,2023,KMTG54TE9PU133178,,Used,48815,38713.0,https://images.autotrader.com/hn/c/174385e53b73412d88ab188596b52984.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 18 City / 27 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: 2 Wheel Drive - Rear]
Mileage = [Miles: 18]",18,GENG70|3.3T,Makalu Gray,SEDAN,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,18,27,,Wallace Genesis,Stuart,FL,34997,4.2,7725105582,https://www.autotrader.com/cars-for-sale/vehicle/706210360,,2024-04-19 122958
Genesis G70 3.3T w/ Sport Prestige Package,Genesis,G70,2023,KMTG54TE3PU133175,,Used,48815,38713.0,https://images.autotrader.com/pictures/model_info/chrome_angularfront_trm/color/white/640/cc_2023GSC030026_01_640_UYH.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Gray]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 18 City / 27 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: 2 Wheel Drive - Rear]
Mileage = [Miles: 12]",12,GENG70|3.3T,Makalu Gray,SEDAN,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,18,27,,Wallace Genesis,Stuart,FL,34997,4.2,7725105582,https://www.autotrader.com/cars-for-sale/vehicle/706210343,,2024-04-19 122958
Genesis GV60 Performance,Genesis,GV60,2023,KMUKEDTB3PU009516,,Used,48808,49720.0,https://images.autotrader.com/hn/c/2a6190ad5a9b42ba82c3942742453682.jpg,"Interiorcolor = [Interior Color: Blue]
Milerange = [Mile Range: 235 EV Mile Range]
Transmission = [Transmission: Single-Speed]
Color = [Exterior Color: Green]
Fueltype = [Fuel Type: Electric]
Engine = [Engine: Electric]
Drivetype = [Drive Type: All Wheel Drive]
Range = [RANGE: 235 EV Mile Range]
Mileage = [Miles: 7,793]","7,793",GENGV60|Performance,Lime,SUV,Electric,Electric,All wheel drive,,,,Crain Hyundai of Fayetteville,Fayetteville,AR,72704,4.4,4794803944,https://www.autotrader.com/cars-for-sale/vehicle/712453947,Great,2024-04-19 122958
Genesis GV80 3.5T,Genesis,GV80,2021,KMUHCESC8MU062319,,Used,48777,,https://images.autotrader.com/hn/c/2a3d47b71b294d7789f031556090fcd4.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 18 City / 23 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 17,101]","17,101",GENGV80|3.5T,Alta White,SUV,Gasoline,6-Cylinder Turbo,All wheel drive,18,23,,Nucar Hyundai of Norwood,Norwood,MA,02062,4.5,7816193895,https://www.autotrader.com/cars-for-sale/vehicle/693160351,,2024-04-19 122958
Genesis GV70 2.5T w/ Sport Prestige Package,Genesis,GV70,2023,KMUMADTB0PU100117,,Used,48730,44849.0,https://images.autotrader.com/hn/c/8ad234ac2f7744f4ae348e3bdbe81a04.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Red]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 22 City / 28 Highway]
Engine = [Engine: 4-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 13,310]","13,310",GENGV70|2.5T,Mauna Red,SUV,Gasoline,4-Cylinder Turbo,All wheel drive,22,28,,Bishop Maserati Alfa Romeo,Hurst,TX,76053,4.8,8178353060,https://www.autotrader.com/cars-for-sale/vehicle/709731719,,2024-04-19 122958
Genesis GV70 2.5T w/ Select Package,Genesis,GV70,2023,KMUMADTB1PU136575,,Used,48729,46339.0,https://images.autotrader.com/hn/c/7ad7a9f348564eda8095058525ad9856.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: White]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 22 City / 28 Highway]
Engine = [Engine: 4-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 1,380]","1,380",GENGV70|2.5T,White,SUV,Gasoline,4-Cylinder Turbo,All wheel drive,22,28,,Crest Volvo Cars,Frisco,TX,75034,4.8,4692939079,https://www.autotrader.com/cars-for-sale/vehicle/708547331,Good,2024-04-19 122958
Genesis G70 3.3T w/ Sport Prestige Package,Genesis,G70,2023,KMTG54TE4PU114506,,Certified,48707,40513.0,https://images.autotrader.com/hn/c/3acbb81c34254d049258bd526b0862f5.jpg,"Interiorcolor = [Interior Color: Gray]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Silver]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 17 City / 26 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 7,473]","7,473",GENG70|3.3T,Siberian Ice,SEDAN,Gasoline,6-Cylinder Turbo,All wheel drive,17,26,,Genesis of Amherst,Amherst,NY,14226,3.9,7164277546,https://www.autotrader.com/cars-for-sale/vehicle/709075120,,2024-04-19 122958
Genesis GV80 3.5T w/ Advanced Package 06,Genesis,GV80,2022,KMUHCESC2NU075830,,Used,48700,49172.0,https://images.autotrader.com/hn/c/6a87150f06554d59bc90ad11c0e826ba.jpg,"Interiorcolor = [Interior Color: Black]
Transmission = [Transmission: 8-Speed Automatic]
Color = [Exterior Color: Blue]
Fueltype = [Fuel Type: Gasoline]
Mpg = [MPG: 18 City / 23 Highway]
Engine = [Engine: 6-Cylinder Turbo]
Drivetype = [Drive Type: All Wheel Drive]
Mileage = [Miles: 37,396]","37,396",GENGV80|3.5T,Adriatic Blue,SUV,Gasoline,6-Cylinder Turbo,All wheel drive,18,23,,Hampton Hyundai,Fort Walton Beach,FL,32548,4.6,8508125180,https://www.autotrader.com/cars-for-sale/vehicle/699078627,Great,2024-04-19 122958
